"lith_name","lith_texture","lith_comp","color","verbatim_lith"
"chert",NULL,NULL,NULL,"chert;Chert and quartzite, original sample RWS-100-47"
"chert",NULL,NULL,NULL,"chert;Chert and quartzite, original sample RWS-103-47"
"chert",NULL,NULL,NULL,"chert;Chert and sandstone, original sample RWS-80-47"
"chert",NULL,NULL,NULL,"chert;Chert with quartz vugs, original sample LES-88-47"
"chert",NULL,NULL,NULL,"chert;Chert, original sample JWH-2064;  calcareous"
"chert",NULL,NULL,NULL,"chert;Chert, original sample JWH-2072;  calcareous"
"chert",NULL,NULL,NULL,"chert;Chert, original sample JWH-2073;  calcareous"
"chert",NULL,NULL,NULL,"chert;Chert, original sample JWH-2075;  calcareous; clayey"
"chert",NULL,NULL,NULL,"chert;Chert, sandstone, and limestone, original sample RWS-104-47"
"chert",NULL,NULL,NULL,"chert;GRANDEUR MBR. OF PARK CITY FM. CHERT & MUDSTONE, SLIGHTLY CALC."
"chert",NULL,NULL,NULL,"chert;GRANDEUR MBR. OF PARK CITY FM. CHERT AND CALCAREOUS MUDSTONE"
"chert",NULL,NULL,NULL,"chert;MSV, red-brown;"
"chert",NULL,NULL,NULL,"chert;NULL"
"chert",NULL,NULL,NULL,"chert;SHALE MEMBER, CHERT"
"chert",NULL,NULL,NULL,"chert;SHALE MEMBER, CHERT, ARGILLACEOUS"
"chert",NULL,NULL,NULL,"chert;black & gray & green;"
"chert",NULL,NULL,NULL,"chert;black argillaceous;"
"chert",NULL,NULL,NULL,"chert;black chert;"
"chert",NULL,NULL,NULL,"chert;black, earthy luster chert;"
"chert",NULL,NULL,NULL,"chert;black, earthy-to-glassy;"
"chert",NULL,NULL,NULL,"chert;black;"
"chert",NULL,NULL,NULL,"chert;calcareous; carbonaceous (organic);; limy shale.  carbon.;"
"chert",NULL,NULL,NULL,"chert;calcareous;; limy chert.  carbon.;"
"chert",NULL,NULL,NULL,"chert;carbonaceous (organic);; chert or spiculite(?);"
"chert",NULL,NULL,NULL,"chert;chert.  carbon.;"
"chert",NULL,NULL,NULL,"chert;chert.;"
"chert",NULL,NULL,NULL,"chert;chert;"
"chert",NULL,NULL,NULL,"chert;chert;  bioclastic"
"chert",NULL,NULL,NULL,"chert;chert;  carbonaceous (organic); bioclastic"
"chert",NULL,NULL,NULL,"chert;chert;  ferruginous"
"chert",NULL,NULL,NULL,"chert;chert;  laminated"
"chert",NULL,NULL,NULL,"chert;chert;  laminated; cherty"
"chert",NULL,NULL,NULL,"chert;chert;  massive"
"chert",NULL,NULL,NULL,"chert;chert;  nodular"
"chert",NULL,NULL,NULL,"chert;chert;  siliceous"
"chert",NULL,NULL,NULL,"chert;cherty shale;  carbonaceous (organic); bioclastic"
"chert",NULL,NULL,NULL,"chert;cherty shale;  cherty; silty"
"chert",NULL,NULL,NULL,"chert;clayey;; argillaceous chert.  Avan Creek area;"
"chert",NULL,NULL,NULL,"chert;clayey;; argillaceous chert.  Buccaneer Creek;"
"chert",NULL,NULL,NULL,"chert;clayey;; argillaceous chert.  Red Dog Creek area;"
"chert",NULL,NULL,NULL,"chert;clayey;; argillaceous chert.  Spike Creek area;"
"chert",NULL,NULL,NULL,"chert;clayey;; argillaceous chert.  Twisten Creek area;"
"chert",NULL,NULL,NULL,"chert;creamy gray;"
"chert",NULL,NULL,NULL,"chert;dark chert;"
"chert",NULL,NULL,NULL,"chert;dark gray chert;"
"chert",NULL,NULL,NULL,"chert;dark gray green;"
"chert",NULL,NULL,NULL,"chert;dark gray;"
"chert",NULL,NULL,NULL,"chert;dull grayish green;"
"chert",NULL,NULL,NULL,"chert;gray chert;"
"chert",NULL,NULL,NULL,"chert;gray, white weathered chert;"
"chert",NULL,NULL,NULL,"chert;gray-black chert;"
"chert",NULL,NULL,NULL,"chert;gray-black;"
"chert",NULL,NULL,NULL,"chert;gray-green;"
"chert",NULL,NULL,NULL,"chert;green & gray banded chert;"
"chert",NULL,NULL,NULL,"chert;green gray;"
"chert",NULL,NULL,NULL,"chert;green, glassy;"
"chert",NULL,NULL,NULL,"chert;greenish gray;"
"chert",NULL,NULL,NULL,"chert;grey chert;"
"chert",NULL,NULL,NULL,"chert;laminated; dolomitic;; chert;"
"chert",NULL,NULL,NULL,"chert;laminated;; chert?;"
"chert",NULL,NULL,NULL,"chert;light gray chert;"
"chert",NULL,NULL,NULL,"chert;lt brown gray;"
"chert",NULL,NULL,NULL,"chert;lt gray-green chert;"
"chert",NULL,NULL,NULL,"chert;lt gy, definite rads;"
"chert",NULL,NULL,NULL,"chert;med gray chert;"
"chert",NULL,NULL,NULL,"chert;med tan-gray;"
"chert",NULL,NULL,NULL,"chert;med-dark gray;"
"chert",NULL,NULL,NULL,"chert;medium gray;"
"chert",NULL,NULL,NULL,"chert;probably altered chert; Itkeriak Ck;"
"chert",NULL,NULL,NULL,"chert;red, argilliceous;"
"chert",NULL,NULL,NULL,"chert;red-brown chert;"
"chert",NULL,NULL,NULL,"chert;siltstone;  phosphatic; ferruginous"
"chert",NULL,NULL,NULL,"chert;spiculite(?);"
"chert",NULL,NULL,NULL,"chert;w spiculitic mudstone;"
"coal",NULL,NULL,NULL,"coal;TIMBER MESA; COAL & YLLWSH GRY CALCARENITE & CALCAREOUS SS.  SE;  carbonaceous (organic); calcareous;"
"concretion",NULL,NULL,NULL,"CONCRETION;NULL"
"concretion",NULL,NULL,NULL,"concretion;NULL"
"conglomerate",NULL,NULL,NULL,"CONGLOMERATE;NULL"
"conglomerate",NULL,NULL,NULL,"conglomerate;(5) SANDSTONE W\\LIMONITE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;105-105.9 light green and brown siltstone and mudstone conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;141.6-143 brown siltstone and carbonate pebble conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;242-242.1 lt. grn. & dark red layered dolomite cemented conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;28-31 & 33-35.5 red mudstone with silt and mudstone conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;287.3-288 red & white mud pebbled carbonate cemented conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;404-404.7 & 405-406.1 carbonate cemented mud & sand pebble congl."
"conglomerate",NULL,NULL,NULL,"conglomerate;505-505.5 purple mud and sand pebbled conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;528.3-528.8 purple mud & sand pebbled conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;568.7-569.1 mud pebbled conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;621-626.6 purplish red carbonate & mud pebbled conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;93.5-94.2 light brown mudstone and carbonate nodule conglomerate"
"conglomerate",NULL,NULL,NULL,"conglomerate;ALTERED CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;ARKOSE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;ARKOSIC CONGLOMERATE;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;AXIAL BASIN.  5X BG BASAL CONGLOMERATE;  sandy; ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGL"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGL."
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE & MATRIX"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE (SILTY PORTION OF);  silty;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE ON WEATHERED PORPHYRY"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE, CRUSHED"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE-CHINLE-PARTIALLY SILICI"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE;  arkosic; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BASAL CONGLOMERATE;  massive; clastic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BILLY:S CREEK, MANSFIELD RANCH; TYUYAMONITE-BEARING LS-PEBBLE CGL.  SE;  carbonaceous (organic); calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BROWN CGL. JMS(508-22+12).  CAT PASTURE;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BROWN CGL. JMS(899-34+7).  SHOOTARING CANYON;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BROWN CGL. JMS(908-27+5).  WOODRUFF HOLE;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BROWN CGL. JMS(913-17+2).  HANSEN CREEK;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;BROWN CGL. JMS7508-20+11).  CAT PASTURE;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CALCAREOUS CONGLOMERATE.  80-PAYDAY;  calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CARBONATE MUD CONGLOMERATE.  LS(?) GRAVEL EXTRA CLASTS;  calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL, GY-BRN, HD"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL, GY-BRN, SFT"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL, LT BRN, SDY"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL, ROUNDED CLASTS - V FINE SS, SILTY SS;  sandy; silty;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL, ROUNDED CLASTS, V FINE SS, SILTY SS M;  sandy; silty;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL-BRECCIA?; RND'D, WELL CMT'D CLASTS W C"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL. 960-3+10.  WARM CREEK CANYON;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL. 960-8-11.  WARM CREEK CANYON;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL. GY. BN. 960-3+20.  WARM CREEK CANYON;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CGL. HARD RED BRN, ARG. CEMENT CONTAINS MARINE? SHELL GR.  GAMMA Q;  silty; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CHANNEL CLAY CONGL"
"conglomerate",NULL,NULL,NULL,"conglomerate;CHERT, CLAYSTONE CONGLOMERATE;  cherty;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CHERT-PEBBLE CONGLOMERATE;  massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CHERTY CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CLAIM 7 QTZ GRANULE CONGLOMERATE WITH CHERT;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CLAY CHIP CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CLAY CHIP CONGLOMERATE (PYRITIC)"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGL"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGL."
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGL.  MAT-290;  clayey; tuffaceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGL. DOLOMITIC.  MAT 310;  dolomitic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGL. DOLOMITIC.  MAT 311;  dolomitic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOM. & MUDSTONE.  61-MAGOBAR"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE CEMENTED BY FG SANDSTONE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE CHIPS FROM TEST PIT DUMP;  siliceous; ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE FROM NON MINERALIZED AREA"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE MATRIX.;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE MATRIX;  siliceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE WITH PHOSPHATE.  78-M-50G REPLICATE SAMPLE;  phosphatic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE WITH PHOSPHATE.  REPLICATE SAMPLE(MCK-010);  phosphatic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, 5 FT BELOW MAIN LEDGE, ARKOSIC;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, ARKOSIC"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, ARKOSIC;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, BROWN;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CALCAREOUS"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CARBONACEOUS.  REPLICATE OF MCC-055;  ferruginous; carbonaceous (organic);"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CARBONACEOUS;  ferruginous; carbonaceous (organic);"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CLAYEY"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CONTAINS QTZITE & AMPH."
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, CONTAINS SAW MARKS"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, DOLOMITIC.  MAT 318;  dolomitic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, DOLOMITIC.  MAT 319;  dolomitic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, GRANITIC BOULDER."
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, GRAY, ORANGE-YELL. GRAY, SANDY;  sandy; arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, GRAY, SILICIFIED;  siliceous; carbonaceous (organic);"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, GREENISH, SANDY"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, LIMESTONE PEBBLE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, LYSITE MEMBER"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, MOTTLED;  arkosic; zeolitic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, PEBBLE, ARKOSIC"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, QUARTZOSE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, SANDY, FERRUGENOUS"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, SHEETED, NEAR FAULT"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, SS, SHALE.  PR40AS78 NOT AN OCCURRENCE"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, SS.  173 TWILIGHT CROWN"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, VOLCANIC"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE, YELL. ORANGE, CLAYEY & ARKOSIC;  arkosic; clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-BROWN TO WHITE, MASSIVE, CALCAREOUS, W/QTZ,&FELDSPAR PEBL;  massive; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-BROWN TO WHITE, MASSIVE, CALCAREOUS.  GRAB;  massive; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-CHERTY, PEBBLY, CALCAREOUS, MASSIVE.  GRAB;  cherty; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-DISARTICULATE, CHANNEL BARK DEPOSIT, PEBBLY.  SEDIMENT GB;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-PEBBLY, SANDY, MASSIVE, COARSE GRAINED.  GRAB;  massive; sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-RED TO YELLOW, ARKOSIC, PEBBLY, MASSIVE, W/QTZ PEBBLES;  arkosic; massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-RED, ARKOSIC WITH QUARTZ PEBBLES.  GRAB;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-RED, ARKOSIC, PEBBLY.  GRAB;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-RED, CALCAREOUS, ARKOSIC, LENTICULAR;  calcareous; arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-REDDISH PINK, PEBBLY, MASSIVE, C-GR W/QUARTZ & FELDSPAR;  massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-WHITE, ARKOSIC, SANDY, MASSIVE, WITH FELDSPAR CLASTS;  arkosic; sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-WHITE, MASSIVE, SANDY, CALCAREOUS;  sandy; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-WHITE, MASSIVE,LENTICULAR, SILICEOUS;  massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-WHITE, PEBBLY, LENTICULAR, MASSIVE;  massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-WHITE, PEBBLY, MASSIVE, COARSE GRAINED.  GRAB;  massive;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE-YELLOW ARKOSIC WITH QUARTZ PEBBLES.  GRAB;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  108-DIRTY DEVIL #314"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  2X BG;  lithic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  MAW 227;  siliceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  MONUMENT 3 #9"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  RADIATION 3X BG"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  REPLICATE OF MCY018"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE.  UNKNOWN #14"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  lithic; tuffaceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  sandy; clastic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  siliceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  siliceous; ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE;  volcanic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATE; BASAL, OOLITIC PEBBLES OF GRAY CHERT W/DOLOMITE MATRIX.;  oolitic; cherty;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CONGLOMERATIC SANDSTONE, CONT. LENSES OF CONGLOMERATE;  ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;COOKED CONGL."
"conglomerate",NULL,NULL,NULL,"conglomerate;CU-STAINED, CONGLOMERATIC, TO 2CM 7500CPS;"
"conglomerate",NULL,NULL,NULL,"conglomerate;CUT OF ORE ZONE-COARSE GRAINED CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;Conglomerate, mudstone and chert, original sample RWS-82-47"
"conglomerate",NULL,NULL,NULL,"conglomerate;DARK, GRAY-GREEN PEBBLE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;DOC ARMOR MINE.  8X BG CONGLOMERATE;  ferruginous; clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;DRILL CUTTINGS CONGLOMERATE + SAND;  siliceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;Dark reddish-brown quartz-rich pebble conglomerate;  calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;EASTSIDE 2 CLAY CHIP CONGLOMERATE;  sandy; clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;EASTSIDE 2 GREEN CLAY CHIP CGL.;  clayey; clastic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;ENOS JOHNSON #3 CLAY CLAST CONGLOMERATE(HUMATE?);  sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;ENOS JOHNSON #3 MINERALIZED CLAY CLAST CONGLOMERATE;  sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;FLOAT, CONGLOMERATIC, CU-STAINED 4 TO 5 TIMES BACKGROUND;"
"conglomerate",NULL,NULL,NULL,"conglomerate;FROM CONGLOMERATE ABOVE & ADJACENT TO RADIOACTIVE SHALE, CARTER LAKE;  laminated; clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GARNET, CLAY, SHARD BRECCIA CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;GARNET, CLAY, SHARD BRECCIA CONGLOMERATE;  clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GENERAL SAMPLE OF CONGLOMERATE;  siliceous; ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GOLDEN GRAIN CLAIMS.  3X BG CONGLOMERATE;  lithic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GRANITE PEBBLE CONGLOMERATE; ARKOSE"
"conglomerate",NULL,NULL,NULL,"conglomerate;GRANUAL CONGLOMERATE NURE LOC #55;  sandy; calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GRANULE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;GRANULE CONGLOMERATE NURE LOC #-52 GALLUP.  4X BACKGROUND;  sandy; clayey;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GRAYWACKE CONGLOMERATE;"
"conglomerate",NULL,NULL,NULL,"conglomerate;GREELEY OCC. NO. 65 CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;GREY VOLCANIC TUFFACEOUS CGL."
"conglomerate",NULL,NULL,NULL,"conglomerate;Hailey Conglomerate, seems unaltered, overlies Zn orebody;  massive"
"conglomerate",NULL,NULL,NULL,"conglomerate;IRON-STAINED ALTERED CONGLOMERATE;  ferruginous; arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;IRON-STAINED ARKOSIC CONGLOMERATE;  arkosic;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JACK BOYD CHANNEL LAG GRAB SAMPLE CONGLOMERATE;  carbonaceous (organic); calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JACK BOYD CLAY CLAST CONGLOMERATE CARB. MAT.;  clayey; carbonaceous (organic);"
"conglomerate",NULL,NULL,NULL,"conglomerate;JML-CGL.  STRAIGHT CLIFFS PT. 28;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-BN. PBL. CGL.  BOULDER MTN. N.;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-CGL.  THE GRUNCH;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-CGL.  WARM CK.;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-CGL.  WHITE POINT;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-GY. BN. PBL. CGL.  BOULDER MTN. N.;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-PBL. CGL.  BUTLER VALLEY;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;JMS-PBL. CGL.  MOQUI MOTEL W;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;KINUSTA MESA PLOT E CLAY CLAST CONGLOMERATE;  clayey; sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE CONGLOMERATE.  CACO3 PELLETS, MINOR MAFICS;  calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE CONGLOMERATE.  TRAVERTINE GRAINS;  calcareous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE PEBBLE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE PEBBLE CONGLOMERATE FLOAT, OCC. #62"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE PEBBLE CONGLOMERATE IN PLACE, OCC. #62"
"conglomerate",NULL,NULL,NULL,"conglomerate;LIMESTONE PEBBLE CONGLOMERATE, GLAUCONITIC"
"conglomerate",NULL,NULL,NULL,"conglomerate;LS. CONGLOMERATE; MED. TO COARSE CRYSTALLINE W/CHERT PEBBLES.  CH. SMP;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LT. BN. CGL. 892-1-15.  MOQUI MOTEL WEST;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LT. BROWN CGL. JMS(891-11+15).  BULLFROG CREEK;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;LT. GY. CGL. 960-8-12.  WARM CREEK CANYON;  laminated;"
"conglomerate",NULL,NULL,NULL,"conglomerate;MACKENSIE #3 CLAY CLAST CONGLOMERATE ORE FROM DUMP.  MINERALIZED;  sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;MACKENSIE #3 CLAY CLAST CONGLOMERATE;  sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;MALTA WELL-FRESH CGL. AT 2280 ft.  WELL CUTTINGS;  sandy;"
"conglomerate",NULL,NULL,NULL,"conglomerate;MEDIUM-GRAY CONGLOMERATIC GRITITE"
"conglomerate",NULL,NULL,NULL,"conglomerate;MINERALIZED ARKOSIC CONGLOMERATE FROM GRABEN EDGE;  arkosic; tuffaceous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;MINERALIZED MUD-PEBBLE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;MUD CLAST CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;Matrix of Gila conglomerate  //Sed matrix  /  Matix of ""Gila"" cgl, dominated by clasts of diabase  /"
"conglomerate",NULL,NULL,NULL,"conglomerate;NULL"
"conglomerate",NULL,NULL,NULL,"conglomerate;OLIVE GRY & PALE YELL. BRN TO GRAYISH ORANGE LIMESTONE-PEB. CONGL."
"conglomerate",NULL,NULL,NULL,"conglomerate;ORANGE YELLOW TO BROWN CLASTIC ORGANIC CONGLOMERATE.  ALTERED;  arkosic; carbonaceous (organic);"
"conglomerate",NULL,NULL,NULL,"conglomerate;PALE TO MED. YELL. BRN. LIMY SS & CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;PEBBLE CONGLOM."
"conglomerate",NULL,NULL,NULL,"conglomerate;PEBBLE CONGLOMERATE"
"conglomerate",NULL,NULL,NULL,"conglomerate;PEBBLE CONGLOMERATE WITH ORGANIC MATERIAL NURE LOC #51;  ferruginous;"
"conglomerate",NULL,NULL,NULL,"conglomerate;PEBBLE CONGLOMERATE;  sandy;"
